City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Country,Date
455,Lucapa,-8.4192,20.7447,66.11,95,100,1.81,overcast clouds,AO,2021-12-11 20:31:18
456,Chapais,49.7834,-74.8492,22.78,92,100,16.4,light snow,CA,2021-12-11 20:31:18
457,Kilmallock,52.4,-8.5772,52.75,94,100,1.99,overcast clouds,IE,2021-12-11 20:31:19
458,Anchorage,61.2181,-149.9003,12.52,63,90,4.61,overcast clouds,US,2021-12-11 20:31:19
459,Freeport,40.6576,-73.5832,66.22,86,90,13.0,fog,US,2021-12-11 20:31:19
460,Teknaf,20.8624,92.3058,68.2,54,0,9.24,clear sky,BD,2021-12-11 20:31:20
461,Dingle,10.9995,122.6711,75.24,94,40,8.16,scattered clouds,PH,2021-12-11 20:31:20
462,Gondanglegi,-7.7479,112.0132,74.97,91,97,6.13,overcast clouds,ID,2021-12-11 20:31:20
463,Shieli,44.1667,66.75,41.95,81,92,8.37,moderate rain,KZ,2021-12-11 20:31:21
464,Borogontsy,62.6683,131.1683,-22.0,100,98,2.57,overcast clouds,RU,2021-12-11 20:31:21
465,Ocos,14.5094,-92.1933,95.5,69,1,9.22,clear sky,GT,2021-12-11 20:31:21
466,Tiarei,-17.5333,-149.3333,86.02,75,73,8.7,light rain,PF,2021-12-11 20:31:22
467,Fortuna,40.5982,-124.1573,48.92,75,90,3.0,light rain,US,2021-12-11 20:31:22
468,Hohhot,40.8106,111.6522,12.49,44,0,11.18,clear sky,CN,2021-12-11 20:31:22
469,Balad,34.0164,44.1453,54.59,42,3,9.06,clear sky,IQ,2021-12-11 20:31:22
470,Pak Thong Chai,14.7226,102.0251,62.6,80,9,3.38,clear sky,TH,2021-12-11 20:31:23
471,Saint-Pierre,-21.3393,55.4781,78.44,79,0,4.61,clear sky,RE,2021-12-11 20:31:23
472,Acarau,-2.8856,-40.12,81.61,74,2,17.4,clear sky,BR,2021-12-11 20:31:23
473,Livingston,55.9029,-3.5226,50.36,89,90,10.36,overcast clouds,GB,2021-12-11 20:30:38
474,Naron,43.5167,-8.1528,57.04,87,100,4.21,overcast clouds,ES,2021-12-11 20:27:18
475,Reutlingen,48.4914,9.2043,37.65,84,99,1.01,overcast clouds,DE,2021-12-11 20:31:24
476,Tuensang,26.2833,94.8333,50.9,95,1,2.77,clear sky,IN,2021-12-11 20:31:24
477,Yichun,47.7,128.9,16.39,95,100,3.53,snow,CN,2021-12-11 20:31:24
478,Pomerode,-26.7406,-49.1769,84.52,72,99,2.62,overcast clouds,BR,2021-12-11 20:27:03
479,San Lorenzo,-25.3333,-57.5333,90.54,46,75,8.05,broken clouds,PY,2021-12-11 20:31:25
480,Tabuk,17.4189,121.4443,71.38,93,99,4.03,overcast clouds,PH,2021-12-11 20:31:25
481,Aksarayskiy,46.7924,48.0119,28.35,72,0,7.36,clear sky,RU,2021-12-11 20:31:25
482,Urengoy,65.9667,78.3667,-12.37,98,49,9.48,scattered clouds,RU,2021-12-11 20:31:26
483,Monte Alegre,-2.0078,-54.0692,84.43,68,98,4.12,overcast clouds,BR,2021-12-11 20:31:26
484,Sao Jose Da Coroa Grande,-8.8978,-35.1478,79.38,75,17,10.49,few clouds,BR,2021-12-11 20:31:26
485,Atbasar,51.8,68.3333,13.44,85,100,13.18,overcast clouds,KZ,2021-12-11 20:31:27
486,Mayo,38.8876,-76.5119,71.58,81,90,5.01,overcast clouds,US,2021-12-11 20:31:27
487,Severo-Yeniseyskiy,60.3725,93.0408,7.52,93,100,7.29,overcast clouds,RU,2021-12-11 20:31:27
488,Kangaatsiaq,68.3065,-53.4641,22.89,81,100,3.33,overcast clouds,GL,2021-12-11 20:31:27
489,Broome,42.2506,-75.833,58.48,78,90,1.99,overcast clouds,US,2021-12-11 20:31:28
490,El Jicaro,14.9167,-89.9,94.53,33,0,2.64,clear sky,GT,2021-12-11 20:31:28
491,Alice Springs,-23.7,133.8833,60.35,55,0,0.0,clear sky,AU,2021-12-11 20:31:17
492,Palora,-1.7,-77.9333,80.58,92,100,1.39,moderate rain,EC,2021-12-11 20:31:28
493,Nazira,26.9167,94.7333,58.98,92,0,1.99,clear sky,IN,2021-12-11 20:31:29
494,Abu Samrah,35.3029,37.1841,54.07,55,0,7.83,clear sky,SY,2021-12-11 20:31:29
495,Nanning,22.8167,108.3167,63.05,66,100,1.5,overcast clouds,CN,2021-12-11 20:31:29
496,Iranshahr,27.2025,60.6848,55.74,26,0,4.61,clear sky,IR,2021-12-11 20:31:30
497,Goundam,16.4145,-3.6708,75.25,8,33,8.68,scattered clouds,ML,2021-12-11 20:32:30
498,Bandarbeyla,9.4942,50.8122,77.0,80,36,22.48,light rain,SO,2021-12-11 20:32:30
499,Mount Gambier,-37.8333,140.7667,51.71,87,14,8.05,few clouds,AU,2021-12-11 20:31:40
500,Zvishavane,-20.3267,30.0665,77.29,31,50,3.62,scattered clouds,ZW,2021-12-11 20:32:31
501,Linqiong,30.4159,103.4609,46.22,82,100,3.42,overcast clouds,CN,2021-12-11 20:32:31
502,Makat,47.6469,53.3463,29.3,63,1,13.0,clear sky,KZ,2021-12-11 20:32:31
503,Kayseri,38.737,35.4968,32.02,93,39,0.0,mist,TR,2021-12-11 20:32:32
504,Nisia Floresta,-6.0911,-35.2086,83.21,71,9,10.2,clear sky,BR,2021-12-11 20:32:32
505,Gribanovskiy,51.4579,41.9764,24.66,73,62,7.14,broken clouds,RU,2021-12-11 20:32:32
506,Conceicao Da Barra,-18.5933,-39.7322,75.74,81,3,6.35,clear sky,BR,2021-12-11 20:32:33
507,Thaba-Tseka,-29.522,28.6084,54.77,82,100,6.26,light rain,LS,2021-12-11 20:32:33
508,Reconquista,-29.15,-59.65,91.89,30,36,5.37,scattered clouds,AR,2021-12-11 20:30:11
509,Luderitz,-26.6481,15.1594,61.03,84,0,12.33,clear sky,NA,2021-12-11 20:32:33
510,Tutoia,-2.7619,-42.2744,87.78,80,8,14.76,clear sky,BR,2021-12-11 20:32:33
511,Kiruna,67.8557,20.2251,11.32,92,90,0.0,light snow,SE,2021-12-11 20:30:36
512,Korla,41.7597,86.1469,20.95,75,6,2.59,clear sky,CN,2021-12-11 20:32:34
513,Liliani,32.2065,72.9537,56.03,19,100,3.31,overcast clouds,PK,2021-12-11 20:32:34
514,Terrace,54.5163,-128.6035,34.43,93,75,18.41,light shower snow,CA,2021-12-11 20:32:34
515,Tura,25.5198,90.2201,55.42,56,0,3.89,clear sky,IN,2021-12-11 20:32:35
516,Chicama,-7.8447,-79.1469,64.94,65,47,10.47,scattered clouds,PE,2021-12-11 20:32:35
517,Bonavista,48.6499,-53.1147,32.11,85,79,13.89,broken clouds,CA,2021-12-11 20:32:35
518,Berbera,10.4396,45.0143,76.77,74,5,8.34,clear sky,SO,2021-12-11 20:32:35
519,Arona,28.0996,-16.681,61.11,64,20,1.99,few clouds,ES,2021-12-11 20:32:36
520,Ola,59.5833,151.2833,12.72,83,100,11.97,overcast clouds,RU,2021-12-11 20:32:36
521,Massaguet,12.4755,15.4365,77.04,15,3,9.86,clear sky,TD,2021-12-11 20:32:36
522,Marulanda,5.2839,-75.2602,57.29,95,100,1.28,overcast clouds,CO,2021-12-11 20:32:37
523,Santa Rita,-7.1139,-34.9781,84.87,65,20,11.5,few clouds,BR,2021-12-11 20:32:37
524,Lodingen,68.414,15.9951,32.34,79,100,15.01,light snow,NO,2021-12-11 20:32:37
525,Kapoeta,4.7717,33.5903,81.97,23,3,11.56,clear sky,SS,2021-12-11 20:32:38
526,Takoradi,4.8845,-1.7554,80.74,83,42,8.14,scattered clouds,GH,2021-12-11 20:32:38
527,Aksarka,66.5606,67.7975,-4.49,99,96,4.12,overcast clouds,RU,2021-12-11 20:32:38
528,Mantua,45.1667,10.7833,40.44,88,0,4.0,clear sky,IT,2021-12-11 20:32:39
529,Portland,45.5234,-122.6762,49.08,93,90,3.0,moderate rain,US,2021-12-11 20:32:39
530,Lanxi,29.2195,119.477,54.3,76,95,2.98,overcast clouds,CN,2021-12-11 20:32:39
531,Tonj,7.2737,28.6822,82.08,32,81,4.45,broken clouds,SS,2021-12-11 20:32:40
532,Aspindza,41.5739,43.2483,33.31,54,67,6.11,broken clouds,GE,2021-12-11 20:32:40
533,Martapura,-3.4167,114.85,77.09,94,90,3.44,overcast clouds,ID,2021-12-11 20:32:40
534,Hambantota,6.1241,81.1185,79.02,75,83,15.59,broken clouds,LK,2021-12-11 20:32:41
535,Mansa,29.9833,75.3833,56.75,25,100,2.21,overcast clouds,IN,2021-12-11 20:32:41
536,Estelle,29.8458,-90.1067,71.06,68,75,12.66,broken clouds,US,2021-12-11 20:32:41
537,Acapulco,16.8634,-99.8901,87.62,66,20,9.22,few clouds,MX,2021-12-11 20:32:42
538,Kalmunai,7.4167,81.8167,79.48,79,24,8.57,few clouds,LK,2021-12-11 20:32:42
539,Mackenzie,55.2999,-123.1698,23.22,86,90,6.91,overcast clouds,CA,2021-12-11 20:32:42
540,Areia Branca,-4.9561,-37.1369,88.0,75,3,21.52,clear sky,BR,2021-12-11 20:30:15
541,San Rafael,-34.6177,-68.3301,88.93,25,16,16.28,few clouds,AR,2021-12-11 20:29:39
542,Mumford,5.2618,-0.759,81.01,83,74,7.99,broken clouds,GH,2021-12-11 20:32:43
543,Aguimes,27.9054,-15.4461,63.23,59,75,17.27,broken clouds,ES,2021-12-11 20:32:43
544,Noyabrsk,63.1994,75.4507,0.79,93,100,17.49,overcast clouds,RU,2021-12-11 20:33:43
545,Zhongxing,33.7039,118.6792,47.08,76,100,4.34,overcast clouds,CN,2021-12-11 20:33:44
546,Haines Junction,60.7522,-137.5108,10.35,56,100,9.22,overcast clouds,CA,2021-12-11 20:33:44
547,Golden,39.7555,-105.2211,52.09,25,40,3.0,scattered clouds,US,2021-12-11 20:33:44
548,Jacksonville,30.3322,-81.6556,85.08,61,75,4.0,broken clouds,US,2021-12-11 20:33:24
549,Qaracala,39.8132,48.9523,51.35,76,89,9.44,overcast clouds,AZ,2021-12-11 20:33:45
550,Zarand,30.8127,56.564,45.73,35,0,1.61,clear sky,IR,2021-12-11 20:33:45
551,Keelung,25.1283,121.7419,71.06,77,75,8.03,broken clouds,TW,2021-12-11 20:33:45
552,Bumba,2.1833,22.4667,76.71,68,52,1.45,broken clouds,CD,2021-12-11 20:33:46
553,Bemidji,47.4736,-94.8803,31.91,56,1,9.22,light snow,US,2021-12-11 20:30:10
554,Mitsamiouli,-11.3847,43.2844,79.88,79,100,10.65,overcast clouds,KM,2021-12-11 20:33:46
555,Saint Anthony,45.0205,-93.218,32.95,66,1,1.99,light snow,US,2021-12-11 20:33:46
556,Zhigansk,66.7697,123.3711,-8.91,97,100,9.13,overcast clouds,RU,2021-12-11 20:33:46
557,Tarko-Sale,64.9225,77.785,-8.36,97,81,12.95,broken clouds,RU,2021-12-11 20:33:47
558,Kununurra,-15.7667,128.7333,80.58,83,95,0.0,overcast clouds,AU,2021-12-11 20:33:47
559,Ust-Tsilma,65.441,52.1498,18.03,79,100,9.37,overcast clouds,RU,2021-12-11 20:33:47
560,Baruun-Urt,46.6806,113.2792,3.36,72,0,10.58,clear sky,MN,2021-12-11 20:33:48
561,Namatanai,-3.6667,152.4333,81.36,83,98,10.36,moderate rain,PG,2021-12-11 20:33:48
562,San Diego,32.7153,-117.1573,71.24,36,1,8.05,clear sky,US,2021-12-11 20:30:02
563,Bonthe,7.5264,-12.505,81.39,77,95,6.93,overcast clouds,SL,2021-12-11 20:33:48
564,Sabang,5.8933,95.3214,82.04,74,30,21.03,scattered clouds,ID,2021-12-11 20:33:49
565,Monroe,43.1501,-77.6831,65.48,75,90,17.27,moderate rain,US,2021-12-11 20:33:49
566,Mastic Beach,40.7668,-72.8521,58.53,97,90,5.99,fog,US,2021-12-11 20:33:49
567,Tongren,27.7172,109.1853,47.53,90,100,5.84,overcast clouds,CN,2021-12-11 20:33:50
568,Matagami,49.7502,-77.6328,23.11,93,90,5.75,heavy snow,CA,2021-12-11 20:32:33
569,Torres,-29.3353,-49.7269,71.83,72,29,5.1,scattered clouds,BR,2021-12-11 20:33:50
570,Ushtobe,45.2514,77.9838,30.04,45,100,6.08,overcast clouds,KZ,2021-12-11 20:33:50
571,Sao Miguel Do Araguaia,-13.275,-50.1628,81.7,77,100,4.54,overcast clouds,BR,2021-12-11 20:29:52
572,Guaruja,-23.9931,-46.2564,96.4,74,100,10.29,overcast clouds,BR,2021-12-11 20:33:51
573,Nizhniy Tsasuchey,50.5167,115.1333,0.97,83,7,7.23,clear sky,RU,2021-12-11 20:33:51
574,Orlik,52.5178,99.825,-7.92,94,85,2.73,overcast clouds,RU,2021-12-11 20:33:51
575,Terni,42.6833,12.3167,40.82,75,59,21.9,broken clouds,IT,2021-12-11 20:33:52
576,Tagbac,7.089,125.1567,71.92,93,27,2.71,scattered clouds,PH,2021-12-11 20:33:52
577,Sarkand,45.41,79.9186,26.44,57,78,8.66,broken clouds,KZ,2021-12-11 20:33:52
578,Kaili,-3.4626,120.2147,67.46,94,100,2.17,moderate rain,ID,2021-12-11 20:33:53
579,Jertih,5.7336,102.4897,75.07,89,81,3.04,broken clouds,MY,2021-12-11 20:33:53
580,Nouakchott,18.0858,-15.9785,80.53,28,100,11.5,overcast clouds,MR,2021-12-11 20:33:53
581,Juneau,58.3019,-134.4197,30.22,98,75,0.0,fog,US,2021-12-11 20:33:54
582,Prado,-17.3411,-39.2208,76.39,87,9,7.36,clear sky,BR,2021-12-11 20:33:54
583,Sao Joao Da Barra,-21.6403,-41.0511,84.29,87,0,17.56,clear sky,BR,2021-12-11 20:33:54
584,Suntar,62.1444,117.6319,-29.88,98,22,3.98,few clouds,RU,2021-12-11 20:33:54
585,Ati,13.2154,18.3353,78.28,16,4,10.31,clear sky,TD,2021-12-11 20:33:55
586,Isiolo,0.3546,37.5822,65.86,65,7,6.26,clear sky,KE,2021-12-11 20:33:55
587,Ust-Maya,60.4167,134.5333,-33.75,100,99,0.45,overcast clouds,RU,2021-12-11 20:33:55
588,Porto Novo,6.4965,2.6036,84.02,78,76,7.11,broken clouds,BJ,2021-12-11 20:33:56
589,Becej,45.6163,20.0333,38.25,85,100,16.55,light rain,RS,2021-12-11 20:34:56
590,Bismarck,46.8083,-100.7837,41.2,56,1,10.36,clear sky,US,2021-12-11 20:34:56
591,Axim,4.8699,-2.2405,80.06,84,50,8.3,scattered clouds,GH,2021-12-11 20:34:57
592,Gorom-Gorom,14.4439,-0.2361,78.82,14,10,8.57,clear sky,BF,2021-12-11 20:34:57
593,Fortuna Foothills,32.6578,-114.4119,64.22,22,1,3.0,clear sky,US,2021-12-11 20:34:57
594,Daru,-9.0763,143.2092,77.13,90,98,7.54,overcast clouds,PG,2021-12-11 20:34:58
595,Mahon,39.8885,4.2658,52.36,62,20,11.5,few clouds,ES,2021-12-11 20:34:58
596,Kargasok,59.0556,80.8572,0.32,97,97,8.28,overcast clouds,RU,2021-12-11 20:34:58
597,Belvidere,42.2639,-88.8443,40.77,61,93,18.54,overcast clouds,US,2021-12-11 20:34:56
598,Nishihara,26.1842,127.7558,66.25,70,20,3.44,few clouds,JP,2021-12-11 20:34:58
599,Fartura,-23.3883,-49.51,85.23,36,98,0.87,overcast clouds,BR,2021-12-11 20:34:59
600,Jumla,29.2747,82.1838,35.28,35,9,5.12,clear sky,NP,2021-12-11 20:34:59
601,Beidao,34.5686,105.8933,30.18,77,47,1.3,scattered clouds,CN,2021-12-11 20:34:59
602,Belyy Yar,53.6039,91.3903,10.29,92,99,2.24,smoke,RU,2021-12-11 20:35:00
603,Whitehorse,60.7161,-135.0538,9.37,78,90,11.99,light snow,CA,2021-12-11 20:35:00
604,Bambanglipuro,-7.95,110.2833,76.05,90,100,4.41,overcast clouds,ID,2021-12-11 20:35:00
605,Isangel,-19.55,169.2667,84.31,84,75,4.61,broken clouds,VU,2021-12-11 20:35:01
606,Gubkinskiy,64.434,76.5026,-7.78,96,89,14.0,overcast clouds,RU,2021-12-11 20:35:01
607,Roebourne,-20.7833,117.1333,90.23,25,9,15.37,clear sky,AU,2021-12-11 20:35:01
608,Ipixuna,-1.7625,-48.8043,84.15,92,82,2.8,moderate rain,BR,2021-12-11 20:35:02
609,Arman,59.7,150.1667,10.78,85,100,7.87,overcast clouds,RU,2021-12-11 20:35:02
610,Araceli,10.5529,119.9913,81.39,85,98,21.32,overcast clouds,PH,2021-12-11 20:35:02
611,Palmer,42.1584,-72.3287,58.89,85,100,8.01,overcast clouds,US,2021-12-11 20:35:02
612,Yerofey Pavlovich,53.9667,121.9667,-2.69,92,100,3.36,overcast clouds,RU,2021-12-11 20:35:03
613,Kudahuvadhoo,2.6708,72.8944,80.47,79,78,15.19,broken clouds,MV,2021-12-11 20:35:03
614,Mao,39.8885,4.2658,52.36,62,20,11.5,few clouds,ES,2021-12-11 20:35:03
615,Oktyabrskiy,54.4815,53.471,12.22,92,5,4.9,clear sky,RU,2021-12-11 20:35:04
616,Miraflores,19.2167,-98.8083,74.16,21,60,3.56,broken clouds,MX,2021-12-11 20:35:04
617,Walvis Bay,-22.9575,14.5053,63.55,72,66,4.61,broken clouds,NA,2021-12-11 20:35:04
618,Asfi,32.2994,-9.2372,59.74,83,0,15.64,clear sky,MA,2021-12-11 20:35:05
619,Tupiza,-21.45,-65.7167,74.19,11,96,20.89,overcast clouds,BO,2021-12-11 20:35:05
620,Quatre Cocos,-20.2078,57.7625,79.09,74,78,16.02,broken clouds,MU,2021-12-11 20:35:05
621,Salamiyah,35.0113,37.0532,54.32,53,0,7.96,clear sky,SY,2021-12-11 20:35:05
622,Amahai,-3.3333,128.9167,78.96,82,100,4.68,overcast clouds,ID,2021-12-11 20:35:06
623,Gandajika,-6.75,23.95,69.35,94,82,2.04,broken clouds,CD,2021-12-11 20:35:06
624,Petauke,-14.2426,31.3253,72.91,43,16,5.03,few clouds,ZM,2021-12-11 20:35:06
625,Karpathos,35.507,27.2132,64.36,72,1,18.41,clear sky,GR,2021-12-11 20:35:07
626,Puerto Rondon,6.2805,-71.1,88.93,44,40,8.43,scattered clouds,CO,2021-12-11 20:35:07
627,Baghdad,33.3406,44.4009,46.31,57,0,6.91,clear sky,IQ,2021-12-11 20:30:11
628,Deming,32.2687,-107.7586,55.24,29,1,3.44,clear sky,US,2021-12-11 20:35:07
629,Shingu,33.7333,135.9833,50.61,79,27,5.84,scattered clouds,JP,2021-12-11 20:35:08
630,Atherton,53.5237,-2.4935,54.1,94,100,6.31,light rain,GB,2021-12-11 20:35:08
631,Aswan,24.0934,32.907,73.2,45,100,5.84,overcast clouds,EG,2021-12-11 20:35:08
632,Patur,20.45,76.9333,65.57,57,2,2.98,clear sky,IN,2021-12-11 20:35:09
633,Taltal,-25.4,-70.4833,65.88,67,7,7.18,clear sky,CL,2021-12-11 20:30:20
634,Bertoua,4.5833,13.6833,73.72,35,76,2.98,broken clouds,CM,2021-12-11 20:36:09
635,Shirokiy,49.758,129.523,11.25,96,100,6.44,light snow,RU,2021-12-11 20:36:10
636,Valenca,-13.3703,-39.0731,77.04,84,53,5.39,broken clouds,BR,2021-12-11 20:36:10
637,Bowen,-20.0167,148.2333,73.62,81,97,6.53,overcast clouds,AU,2021-12-11 20:36:10
638,Hovd,48.0056,91.6419,3.4,69,0,3.53,clear sky,MN,2021-12-11 20:36:11
639,Kapit,2.0167,112.9333,73.58,100,100,0.85,overcast clouds,MY,2021-12-11 20:36:11
640,Honningsvag,70.9821,25.9704,33.24,78,88,13.24,overcast clouds,NO,2021-12-11 20:36:11
641,Sombrio,-29.1139,-49.6167,71.94,74,45,5.57,scattered clouds,BR,2021-12-11 20:36:12
642,Antofagasta,-23.65,-70.4,67.28,65,3,8.57,clear sky,CL,2021-12-11 20:36:12
643,Kharp,66.8014,65.8081,10.11,89,100,7.72,overcast clouds,RU,2021-12-11 20:36:12
644,Kloulklubed,7.0419,134.2556,79.3,77,72,12.37,broken clouds,PW,2021-12-11 20:36:13
645,Saint-Michel-Des-Saints,46.6834,-73.9159,31.93,99,100,8.41,overcast clouds,CA,2021-12-11 20:36:13
646,Den Helder,52.9599,4.7593,46.98,83,90,11.99,overcast clouds,NL,2021-12-11 20:36:13
647,Aguia Branca,-18.9831,-40.7403,75.22,90,30,3.8,scattered clouds,BR,2021-12-11 20:36:14
648,Katherine,-14.4667,132.2667,79.12,78,11,1.14,few clouds,AU,2021-12-11 20:36:14
649,Yeppoon,-23.1333,150.7333,74.98,78,22,14.99,light rain,AU,2021-12-11 20:36:14
650,Trelew,-43.249,-65.3051,82.17,22,50,35.57,scattered clouds,AR,2021-12-11 20:36:14
651,Pizhma,57.8642,47.1171,-3.71,100,59,3.18,broken clouds,RU,2021-12-11 20:36:15
652,Qostanay,53.1667,63.5833,8.89,85,0,13.42,clear sky,KZ,2021-12-11 20:36:15
653,Chiniot,31.72,72.9789,57.87,16,100,3.89,overcast clouds,PK,2021-12-11 20:36:15
654,Qaqortoq,60.7167,-46.0333,23.5,86,100,1.86,overcast clouds,GL,2021-12-11 20:36:16
655,Laguna,38.421,-121.4238,58.64,58,1,1.01,clear sky,US,2021-12-11 20:36:16
656,Aljezur,37.3191,-8.8033,57.81,82,10,6.6,clear sky,PT,2021-12-11 20:36:16
657,San Carlos De Bariloche,-41.1456,-71.3082,49.75,71,75,23.02,broken clouds,AR,2021-12-11 20:36:17
658,Meadow Lake,34.8014,-106.5436,46.58,24,0,4.81,clear sky,US,2021-12-11 20:36:17
659,Mehran,33.1222,46.1646,54.88,41,0,7.18,clear sky,IR,2021-12-11 20:36:18
660,Kurchum,48.5722,83.6542,-5.85,83,11,2.57,few clouds,KZ,2021-12-11 20:36:18
661,Boyolangu,-8.1181,111.8935,75.78,88,98,4.43,overcast clouds,ID,2021-12-11 20:36:18
662,Mucurapo,10.6667,-61.5333,77.13,86,92,10.83,overcast clouds,TT,2021-12-11 20:36:19
663,Tammisaari,59.9736,23.4339,34.9,98,100,5.12,light snow,FI,2021-12-11 20:36:19
664,Pekan,3.4836,103.3996,75.31,90,91,8.03,overcast clouds,MY,2021-12-11 20:36:19
665,Ondangwa,-17.9167,15.95,75.67,59,26,15.99,scattered clouds,NA,2021-12-11 20:36:19
666,Ust-Kan,50.9276,84.761,4.23,78,67,4.79,broken clouds,RU,2021-12-11 20:36:20
667,Tofield,53.3668,-112.6686,34.03,84,5,11.9,clear sky,CA,2021-12-11 20:36:20
668,Diplo,24.4667,69.584,61.77,40,52,2.57,broken clouds,PK,2021-12-11 20:36:21
669,Beloha,-25.1667,45.05,77.97,70,77,5.7,broken clouds,MG,2021-12-11 20:36:21
670,Zhuanghe,39.7008,122.9911,27.68,40,28,14.97,scattered clouds,CN,2021-12-11 20:36:21
671,Sterling,39.0062,-77.4286,69.66,81,90,1.99,overcast clouds,US,2021-12-11 20:36:22
672,Gobabis,-22.45,18.9667,71.06,61,100,10.27,moderate rain,NA,2021-12-11 20:36:22
673,Innisfail,-17.5333,146.0333,80.74,80,59,2.44,broken clouds,AU,2021-12-11 20:36:22
674,Mahajanga,-15.7167,46.3167,82.42,74,20,2.3,light rain,MG,2021-12-11 20:36:23
675,Turayf,31.6725,38.6637,52.05,62,0,13.8,clear sky,SA,2021-12-11 20:36:23
676,Henties Bay,-22.116,14.2845,60.85,86,46,4.5,scattered clouds,NA,2021-12-11 20:36:24
677,Bathsheba,13.2167,-59.5167,81.21,74,40,18.41,scattered clouds,BB,2021-12-11 20:36:24
678,Tual,-5.6667,132.75,84.07,75,100,13.82,overcast clouds,ID,2021-12-11 20:36:24
679,Umm Lajj,25.0213,37.2685,75.9,52,100,2.28,overcast clouds,SA,2021-12-11 20:36:25
680,Garowe,8.4054,48.4845,71.87,70,18,14.61,few clouds,SO,2021-12-11 20:37:25
681,Soloneshnoye,51.6544,84.3197,14.4,81,99,5.79,overcast clouds,RU,2021-12-11 20:37:25
682,Gejiu,23.306,103.1635,46.99,95,96,3.94,overcast clouds,CN,2021-12-11 20:37:26
683,Marawi,7.9986,124.2928,66.65,94,77,1.9,broken clouds,PH,2021-12-11 20:37:26
684,Devils Lake,48.1128,-98.8651,27.95,74,1,11.99,clear sky,US,2021-12-11 20:37:26
685,Voh,-20.9667,164.7,83.89,69,99,4.65,overcast clouds,NC,2021-12-11 20:37:27
